31305,6660,"Mill Creek Rifle Club, Inc.",7215 Gardner Rd.,KS,DeSoto,66018,,No,"Private, Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 300 yd/mtr,,http://www.millcreekrc.org
31305,6667,Tri County Rod & Gun Club,18573 Stillwell Road,KS,Linwood,66052,(913) 301-3376,No,"Private, Outdoor, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://www.tricountyrodandgun.com
31307,6834,Woods Kennel and Fairchase Hunt Club,12803 N 431 Rd,OK,Adair,74330-2725,(918) 785-4593,No,"Public, Outdoor, Handicap accessible",,"Handguns, Rifles, Shotguns",,,http://www.woodskennel.com
31307,5489,Cherokee Spur Ranch,28597 S 520 Rd,OK,Afton,74331,(918) 256-5400,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://www.cherokeespur.com
31307,7563,Excalibur Sporting Goods,24100 South 510 Road,OK,Afton,74331-0406,(918) 257-4126,No,"Public, Outdoor, Handicap accessible , Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://www.ExcaliburSportingGoods.com
31313,4498,The Ford Plantation,12511 Ford Ave Po Box 2879,GA,Richmond Hill,31324-8820,(912) 756-5666,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.fordplantation.com/indexII.html
31313,6432,"Mission Essential, Inc.",918 B Hollywood Dr,GA,Hinesville,31313-6015,(912) 408-2006,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 75 ft,,http://www.missionessentialusa.com
31313,6013,Dorchester Shooting Preserve,2640 Sunbury Road,GA,Midway,31320,(912) 884-6999,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.huntdsp.com
31313,9017,Richmond Hill WMA Shooting Range,803 Kilkenny Road,GA,Richmond Hill,31324,678-879-3423,No,"Public, Outdoor, Handicap accessible , Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,https://georgiawildlife.com/richmond-hill-shooting-range
31313,7047,"Mission Essential, Inc.",13015 Abercom St,GA,Savannah,31419,(912) 349-4467,No,"Public, Indoor",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 75 ft,,http://www.missionessentialusa.com
31313,6402,Patrick's Indoor Range & Pro Shop,2307 W Hwy 80,GA,Savannah,31408,(912) 355-0205,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.patricksuniforms.com
31318,7860,MA Customs LLC,1255 E. Cherry St,GA,Jesup,31546,(912) 427-4221,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.macustomsga.com
31328,1859,Forest City Gun Club,9203 Ferguson Ave,GA,Savannah,31406-6325,(912) 354-0210,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.forestcitygunclub.com
31513,8581,General Coffee State Park Archery Range,46 John Coffee Road,GA,Nicholls,31554,912-384-7082,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns",,,http://georgiawildlife.com/allranges
31518,8579,Dixon Memorial WMA Shooting Range,Crews Boulevard,GA,Waycross,31503,678-787-6686,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://georgiawildlife.com/allranges
31523,1717,Coastal Georgia Gun Club,range Road,GA,Brunswick,31521,(912) 264-0709,No,"Private, Outdoor, Handicap accessible , Public Access, Members Only",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 500 yd/mtr, Center-Fire Rifle: 500 yd/mtr, Center-Fire Rifle: 75 ft",,http://www.coastalgagunclub.com
31523,11022,The Facility at Telluric,136 Venture Drive,GA,Brunswick,31525,(912) 574-5271,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,https://trainingfacility.us
31523,9924,American Patriot Range and Gun Club,2526 Boots Harrison Rd,GA,Hortense,31543,912-222-6377,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns",,,http://americanpatriotgunsandammo.com
31542,11818,Two Rivers Gun Range,1006 Georgia 110,GA,Folkston,31537,(912) 510-4050,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 200 yd/mtr",,http://www.camdencountyga.gov
31542,4229,SSJ Farm - Quail Hunting Preserve,28163 Dog Gone Trail,FL,Hilliard,32046,(904) 845-4123,No,"Public, Outdoor, Public Access",,"Handguns, Rifles, Shotguns",,,http://www.ssjfarm.com
31549,5658,Amelia Shotgun Sports,86300 Hot Shot Trail,FL,Yulee,32097,(904) 548-9818,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.ameliashotgunsports.com
31549,7016,"Second Amendment, Inc.",85076 Commercial Park Dr.,FL,Yulee,32097,(904) 849-7593,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.nassaurange.com
31602,3862,Southwind Clays And Quail,16761 US 84,GA,Quitman,31643,(229) 605-0085,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 200 yd/mtr,,http://www.southwindclaysandquail.com
31602,7306,Little River Sportsmans Association,Hwy 133 W,GA,Valdosta,31602,(229) 775-2427,No,"Private, Outdoor, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.lrsa.info
31602,3640,Jennings Bluff Hunting,RR 2 Box 4250,FL,Jennings,32053-9802,(904) 938-5555,No,"Private, Outdoor, Members Only",,"Handguns, Rifles, Shotguns",,,#
31606,3923,Live Oak Plantation,675 Plantation Rd.,GA,Adel,31620,(222) 896-2112,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.huntliveoak.com
31620,11090,Ten-X Indoor Range,101 North Goodman Street,GA,Sparks,31647,(229) 350-5021,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://tenxsparks.com
31626,1936,Boggy Pond Plantation,1084 Lanier Rd.,GA,Moultrie,31788,(229) 985-5395,No,"Public, Outdoor, Handicap accessible",,"Handguns, Rifles, Shotguns",,,http://www.boggypond.com
31626,7513,Sundown Farms Plantation,894 Mack Dekle Rd,GA,Moultrie,31768,(229) 985-0652,No,"Public, Outdoor, Public Access",,"Handguns, Rifles, Shotguns",,,http://www.sundownfarmsplantation.com
31627,12361,Ranges at Oakfield,245 County Farm Road,GA,Thomasville,31757,(229) 236-7264,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,https://thomascountyboc.org/oakfield
31627,11696,Robinson Gunworks & Range,705 South Water Street,FL,Monticello,32344,(850) 556-9698,No,"Public, Indoor, Handicap accessible , Public Access, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 ft, Center-Fire Rifle: 50 ft, Center-Fire Rifle: 50 ft",,#
31641,2052,Quailridge Plantation,PO Box 155,GA,Norman Park,31771-0155,(229) 985-5011,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.quailridgeplantation.com
31707,3860,Flint Skeet & Trap Club,1319 Lily Pond Rd,GA,Albany,31701,(229) 432-6603,No,"Public, Outdoor, Members Only",,"Handguns, Rifles, Shotguns",,,#
31707,8588,Mike Commander Shooting Range,5610 Leary Road,GA,Albany,31721,678-822-2035,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://georgiawildlife.com/allranges
31712,1879,Wise Olde Pine Plantation and Hunting Preserve,590 3 Bridges Rd.,GA,Americus,31709,(229) 846-5491,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.wiseoldepine.com
31720,5131,Rio Piedra Plantation,5749 Turkey Rd.,GA,Camilla,31730,(229) 336-1677,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 300 yd/mtr,,http://www.riopiedraplantation.com
31720,11449,Bridge Creek Clays,3760 Dunn Road,GA,Hartsfield,31756,(229) 454-0669,No,"Public, Outdoor, Handicap accessible , Public Access, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 100 yd/mtr,,http://SGYSC.WEEBLY.COM
31722,4642,Piney Creek Plantaion,8150 Jones Mill Road,GA,Dawson,39842,(229) 317-3624,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.pineycreekplantation.com
31744,4161,Baypole Plantation,9465 Hwy 111 N,GA,Meigs,31765,(229) 316-0729,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.baypoleoutfitters.com
31793,5498,Shoot and Move,1144 Barber Road,FL,Havana,32333,(850) 210-9332,No,"Private, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://Info@shootandmove.org
31804,6339,Shooters of Columbus,4445 Milgen Rd.,GA,Columbus,31907,(706) 568-9313,Yes,"Public, Indoor",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 ft,,http://www.shootersofcolumbus.com
31808,8098,Recreational Shooting Complex,7839 1st Division Road,GA,Fort Benning,31905,(706) 545-6158,Yes,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 yd/mtr,,https://benning.armymwr.com/programs/recreational-shooting-complex
31808,3508,Muscogee Long Rifles,1875 Holland Rd,GA,Cataula,31804,(706) 563-6822,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 100 yd/mtr,,http://www.muscogeelongrifles.com
31808,5551,Strongpoint Shooting Complex,959 John Weaver Rd,GA,Waverly Hall,31831,(706) 573-5726,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 300 yd/mtr, Center-Fire Rifle: 300 yd/mtr",,http://www.strongpointshooting.com
31808,8389,Arena Training Facility,,,,,,No,"Private, Outdoor, Handicap accessible , Public Access, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",,,http://www.arenatrainingfacility.com
31810,6100,East Alabama Gun Club LLC,200A Highway 169 South,AL,Phenix City,36869,(706) 888-3140,Yes,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 300 yd/mtr",,http://www.eastalabamagunclub.com
31827,4540,Chattahoochee Rifle Club,River Bend Road,GA,Cusseta,31805,,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.mindspring.com/~abodom/crc.htm
32008,1841,Gateway Rifle and Pistol Club,9301 Zambito Ave,FL,Jacksonville,32210-6114,(904) 771-2937,Yes,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 100 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.grpc-jax.com
32008,12150,Tango Down Shooting Complex,18811 Maxville-Macclenny Road,FL,Jacksonville,32234,(904) 671-5588,Yes,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 1000 yd/mtr, Center-Fire Rifle: 1000 yd/mtr",,http://www.tangodown-sc.com
32008,7898,Basics Range & Gun,"179 College Drive, Suite 5",FL,ORANGE PARK,32065,(904) 276-9710,No,"Public, Indoor, Handicap accessible , Public Access, Members Only, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.basicsrangeandgun.com
32008,12141,On Target Sports,2000 Wells Pond Court,FL,Orange Park,32073,(190) 430-10700,No,"Public, Indoor, Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,https://otsrange.com
32008,12359,St Nicholas Gun and Range,4630 Blanding Boulevard,FL,Jacksonville,32210,(904) 778-4214,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.stnickguns.com
32008,1786,"Gun Gallery, Inc.",10268 Beach Blvd,FL,Jacksonville,32246-4712,(904) 641-1619,No,"Public, Indoor",,"Handguns, Rifles, Shotguns",,,http://www.gungalleryjax.com
32008,2718,"Bullseye Indoor Gun Range, Inc.",6041 Atlantic Blvd.,FL,Jacksonville,32211,(904) 725-9582,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 ft,,http://www.bullseyegun.com
32011,5026,The Gilchrist Club,3270 S.E. 4th Way,FL,Trenton,32693,(352) 463-7070,Yes,"Private, Outdoor, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns",,,http://gilchristclub.com
32011,11059,Flying D Gun Club LLC,7323 U.S. 27,FL,Branford,32008,(386) 935-3905,No,"Public, Outdoor, Handicap accessible , Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 1000 yd/mtr, Center-Fire Rifle: 1000 yd/mtr",,https://flyingdgunclub.com/
32011,4499,"Fort White Gun Club, Inc.",State Road 47 PO Box 435,FL,Fort White,32038-0435,(386) 497-9403,No,"Private, Outdoor, Public Access, Members Only",,"Handguns, Rifles, Shotguns",Center-Fire Rifle: 100 yd/mtr,,http://www.fortwhitegunclub.org
32013,1629,Jacksonville Skeet & Trap Club,12125 newberlin road,FL,Jacksonville,32226,(904) 757-4584,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://jacksonvilleclaytargetsports.com
32025,11578,"SheepDog Tactical, LLC",14680 U.S. 129,FL,Live Oak,32060,(386) 208-9502,No,"Private, Outdoor, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 100 yd/mtr",,https://www.sheepdogtacticalllc.com
32033,4593,Lewis D. Whitaker Osceola Shooting Range,197 NE National Forest Road 278,FL,Lake City,32055,(386) 758-0525,Yes,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 200 yd/mtr, Center-Fire Rifle: 200 yd/mtr",,http://www.myfwc.com/docs/Safety/range_brochure.pdf
32038,5982,Fort Caroline Archery Club,11678 Fort Caroline Rd.,FL,Jacksonville,32225,(904) 966-0011,No,"Private, Indoor/Outdoor, Public Access, Members Only, Memberships Available",,"Handguns, Rifles, Shotguns",,,http://www.fortcarolinearchers.com
32055,3639,"Bradford Sportsmen's Farm, Inc.",11394 SW 106th Ave,FL,Graham,32042,(352) 485-2302,No,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 500 yd/mtr, Center-Fire Rifle: 500 yd/mtr",,http://www.bsfshootingsports.com
32055,7819,Branford Sportsmens Farm,11394 SW 106th Ave.,FL,Graham,32042,(352) 485-2302,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 500 yd/mtr",,http://www.bsfshootingsports.com
32058,6395,Bienville Plantation,16673 SE 81st Dr. County Rd. 137,FL,White Springs,32096,(800) 655-6661,No,"Public, Outdoor",,"Handguns, Rifles, Shotguns",,,http://www.bienville.com
32081,3641,St Augustine Rod & Gun Club,401 Gun Club Rd,FL,Saint Augustine,32095,(904) 829-6011,No,"Private, Outdoor",,"Handguns, Rifles, Shotguns",,,#
32081,8939,Saltwaters Shooting Club,900 Big Oak Road,FL,St. Augustine,32095,(904) 819-9868,No,"Public, Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 100 yd/mtr",,http://www.saltwatersshootingclub.com
32091,10949,Bunnell Range,25 Opossum Lane,FL,Bunnell,32110,(386) 263-2591,No,"Public, Indoor/Outdoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.bunnellrange.com
32110,5043,Ocala Public Shooting Range/Forest Road 11,Highway 40 & Road 11 North of State Road 40 Ocala National Forest,FL,Ocala,34470,(352) 625-2804,Yes,"Public, Outdoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://myfwc.com/hunting/safety-education/shooting-ranges/
32113,5072,"Flagler Gun & Archery Club, Inc.",1290 County Road 90E,FL,Bunnell,32110,(888) 823-4251,No,"Private, Outdoor, Handicap accessible , Members Only, Memberships Available",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 50 yd/mtr, Center-Fire Rifle: 100 yd/mtr",,http://www.flaglergunclub.com
32114,3642,Palatka Skeet Club,301 Skeet Club Rd,FL,Palatka,32178,(386) 325-5425,No,"Private, Outdoor, Handicap accessible , Members Only",,"Handguns, Rifles, Shotguns",,,http://www.palatkaskeet.com
32117,4349,Jerry's Indoor Archery,801 NW 4th Ave,FL,Ocala,34475-8836,(352) 351-3766,No,"Public, Indoor",,"Handguns, Rifles, Shotguns",,,http://jerrysindoorarchery.tripod.com
32117,7368,Harry Beckwith Gun Dealer & Indoor Range,12130 S Hwy 441,FL,MICANOPY,32667,(352) 466-3340,No,"Public, Indoor, Handicap accessible , Public Access",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://www.hbguns.com
32119,7552,Hotshots Indoor Shooting Range,1873 N Nova Road,FL,Holly Hill,32117,(386) 677-1195,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available",,"Handguns, Rifles, Shotguns",Handgun/Smallbore Rifle: 50 ft,,http://www.hotshotshooting.com
32119,8078,Volusia Top Gun,2900 Bellevue Ave,FL,Daytona Beach,32124,386-310-7993,No,"Public, Indoor, Handicap accessible , Public Access, Memberships Available, Host Events Open To Public/Non-Members",,"Handguns, Rifles, Shotguns","Handgun/Smallbore Rifle: 75 ft, Center-Fire Rifle: 75 ft",,http://volusiatopgun.com
